id_producto,productos_descripcion,name,description,brand,specs,category,ingredients,specs_parsed,specs_dict,Size,Country of Origin,Countries,Stores,Alcohol %,Weight,Color,Unit Size & Type,Vintage,Style,Length,Product Group,Model Number,Width,Binding,Part Number,Manufacturer,Height,Number Of Items,volume_raw,volume_ml
7798287170655,cerveza PEÑON DEL AGUILA Abstemia 473cc LAT-0.473-lt.,Peñon Del Aguila Cerveza Sin Alcohol Ipa Abstemia 473 Ml,"Descubrí la Cerveza Peñón del Águila Abstemia 473 Ml Elegí la Cerveza Peñón del Águila Abstemia 473 Ml y disfrutá del auténtico sabor cervecero sin alcohol. Ideal para esos momentos en los que querés cuidarte pero sin renunciar al placer de una buena birra. Porque elegir Cerveza Peñón del Águila Abstemia 473 Ml Sabor refrescante y equilibrado que satisface tu antojo. Sin alcohol, perfecta para cualquier momento del día. Ideal para compartir con amigos o disfrutar solo. Comprometida con la calidad y la tradición cervecera. Transformá tus momentos de relax en una experiencia deliciosa. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes. Agua, cebada malteada, trigo, lúpulo, levadura de cerveza, derivados de trigo, derivados de cebada.",Peñon Del Aguila,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7798287170815,PACK CERVEZA PENON DEL AGUILA LATA 2 X473 + 1 COPA,Peñon Del Aguila Pack De Cerveza 2 Latas 473 Cc + 1 Copa,No description found.,Peñon Del Aguila,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798332150014,CERVEZA IPA SUPER STAR BIERHAUS LAT 473 CMQ,Bierhaus Cerveza Superstar Ipa 473 Ml,No description found.,Bierhaus,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7798332150038,CERVEZA HONEY LAZYBEE BIERHAUS LAT 473 CMQ,Bierhaus Sweeheart Honey 473ml,No description found.,Bierhaus,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473ml,473.0
7798332150045,CERVEZA SCOTCH MOMENT BIERHAUS LAT 473 CMQ,Bierhaus Cerveza Scotch Ness 473 Ml,No description found.,Bierhaus,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7798332150076,CERVEZA APA BOSS TOWN BIERHAUS LAT 473 CMQ,Cerveza Piggy Apa Bierhaus 473 Ml,No description found.,,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7798332150151,CERVEZA IPA TIMELESS RED BIERHAUS LAT 473 CMQ,Bierhaus Vulcano Red Ipa 473ml,No description found.,Bierhaus,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473ml,473.0
7798332150267,cerveza BIERHAUS Mex Lager 473cc LAT-473-cc.,Bierhaus Cerveza Mexican Lager 473 Ml,No description found.,Bierhaus,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7798332150724,cerveza BIERHAUS Chalaland 473cc LAT-0.473-lt.,Cerveza Chalaland Hemp Bierhaus 473 Ml,No description found.,,[],,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7798332150779,cerveza BIERHAUS Chalalager 473cc LAT-0.473-lt.,Cerveza Chala Lager Bierhaus 473ml,No description found.,,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473ml,473.0
7798332150816,CERVEZA LAGER GOLD.STATE BIERHAUS LAT 473 CMQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798339250137,cerveza RABIETA American Ipa 473cc LAT-473-cc.,Rabieta Cerveza American Ipa Lata 473 Ml,"Descubrí la Cerveza Rabieta American IPA 473cc Elegí la Cerveza Rabieta American IPA 473cc para disfrutar de una explosión de sabores en cada trago. Con su balance perfecto entre amargor y aroma, esta IPA es ideal para quienes buscan una experiencia cervecera única. Porque elegir Cerveza Rabieta American IPA 473cc Aroma intenso a lúpulo que te hará querer más. Amargor equilibrado que resalta el sabor de la malta. Perfecta para acompañar tus asados y picadas. Formato de 473cc, ideal para compartir o disfrutar solo. Transformá tus momentos con el sabor auténtico de esta IPA. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes.",Rabieta,[],Beer,,[],{},,,Spain,,,,,,,,,,,,,,,,,473 ml,473.0
7798339250144,cerveza RABIETA Golden Ale 473cc LAT-473-cc.,Rabieta Cerveza Golden Ale Lata 473 Cc,No description found.,Rabieta,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7798339250151,cerveza RABIETA Red Irish Ale 473cc LAT-473-cc.,Rabieta Cerveza Red Irish Ale 473cc,"Disfrutá la Cerveza Rabieta Red Irish Ale 473cc Elegí la Cerveza Rabieta Red Irish Ale 473cc para esos momentos en los que querés disfrutar de una cerveza única, con un sabor que te transporta. Su balance perfecto entre maltas y lúpulos hará que cada sorbo sea memorable. Porque elegir Cerveza Rabieta Red Irish Ale 473cc Color rojo intenso que atrae miradas. Notas de caramelo y frutas secas que encantan al paladar. Ideal para disfrutar en reuniones o momentos de relax. Formato de 473cc, perfecto para saborear con calma. Transformá tu experiencia cervecera con esta joya irlandesa. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes.",Rabieta,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,,,,,,,,,,,,,,,,,,473cc,473.0
7798339250182,cerveza RABIETA Red Honey 473cc LAT-473-cc.,Rabieta Cerveza Red Honey Lata 473 Cc,No description found.,Rabieta,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798339250199,CERVEZA RABIETA WEE HEAVY LAT 473 CMQ,Rabieta Cerveza Wee Heavy Lata 473 Cc,No description found.,Rabieta,[],Beer,,[],{},,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7798339250212,cerveza RABIETA Helles Munich 473cc LAT-473-cc.,Rabieta Cerveza Helles Munich 473cc,"Disfrutá de la Cerveza Rabieta Helles Munich 473cc Elegí la Cerveza Rabieta Helles Munich 473cc para elevar tus momentos de disfrute. Con su sabor auténtico y refrescante, cada sorbo te transportará a las cervecerías alemanas, ideal para compartir con amigos o en una buena comida. Porque elegir Cerveza Rabieta Helles Munich 473cc Sabor equilibrado con un toque de malta y lúpulo. Perfecta para acompañar comidas o disfrutar sola. Formato de 473cc, ideal para brindar en cualquier ocasión. Refrescante y ligera, ideal para el clima argentino. Transformá tu experiencia cervecera con esta joya de Munich. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes.",Rabieta,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,,,,,,,,,,,,,,,,,,473cc,473.0
7798339250229,cerveza RABIETA Apa 473cc LAT-473-cc.,Rabieta Cerveza Apa Lata 473 Cc,"Disfrutá de la Cerveza Rabieta APA 473cc Elegí la Cerveza Rabieta APA 473cc para esos momentos en los que querés algo fresco y lleno de sabor. Con su carácter afrutado y su balance perfecto, es ideal para disfrutar con amigos o en una buena comida. Porque elegir Cerveza Rabieta APA 473cc Sabor intenso con notas cítricas y de caramelo. Ideal para compartir en reuniones y celebraciones. Formato de 473cc, perfecto para un buen trago. Refrescante y ligera, perfecta para cualquier ocasión. Transformá tu momento de relax con esta deliciosa cerveza. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes.",Rabieta,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798339250236,cerveza RABIETA Red Ipa 473cc LAT-473-cc.,Rabieta Cerveza Red Ipa Lata 473 Cc,"Descubrí la Cerveza Rabieta Red IPA 473cc Elegí la Cerveza Rabieta Red IPA 473cc para esos momentos en los que querés disfrutar de una birra con carácter. Con su mezcla de maltas y lúpulos, te va a sorprender con cada trago. Porque elegir Cerveza Rabieta Red IPA 473cc Sabor robusto con notas de caramelo y frutos rojos. Ideal para compartir en una buena reunión con amigos. Formato de 473cc, perfecto para saborear a fondo. Equilibrio perfecto entre amargor y dulzura. Transformá tu momento de relax con esta cerveza única. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes.",Rabieta,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798339250588,CERVEZA SIETE CHOLAS AMERICAN  IPA LAT 473 CMQ,Siete cholas Cerveza Ipa En Lata 473 Cc,No description found.,Siete cholas,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798339250601,CERVEZA SIETE CHOLAS LAGER  LAT 473 CMQ,Siete cholas Cerveza Blonde Ale En Lata 473 Cc,No description found.,Siete cholas,[],Beer,,[],{},473,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7798339251127,cerveza PAMPA BREWING IPA 473cc LAT-473-cc.,Pampa Cerveza Ipa Brewing Lata 473 Cc,"Elaborada con agua pura del acuífero Puelche y el mejor blend de maltas de nuestras Pampas. Agradable amargor en boca y delicado aroma botánico resultante de la técnica “dry hopping”, realizada con lo mejor de nuestros lúpulos patagónicos. Un perfecto balance de sabor y aroma.",Pampa,"[['Size', '473'], ['Countries', 'Spain']]",Beer,,"[['Size', '473'], ['Countries', 'Spain']]","{'Size': '473', 'Countries': 'Spain'}",,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7798339251134,cerveza PAMPA BREWING Amber Ale 473cc LAT-473-cc.,Pampa Brewing Cerveza Amber Ale Lata 473 Cc,"Elaborada con agua pura del acuífero Puelche y el mejor blend de maltas de nuestras Pampas. De sabor a maltas nobles con aroma dulce, como la cebada. Ligera en su cuerpo y un dejo herbal, característico de nuestros lúpulos seleccionados. “Bien lo pasa hasta entre Pampas, el que respeta a la gente. El hombre ha de ser prudente, para librarse de enojos, cauteloso entre los flojos, moderado entre valientes”, La vuelta de Martin Fierro de José Hernández.",Pampa Brewing,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7798339251141,cerveza PAMPA BREWING Golden Ale 473cc LAT-473-cc.,Pampa Brewing Cerveza Golden Ale Lata 473 Cc,"Elaborada con agua pura del acuífero Puelche y el mejor blend de maltas de nuestras Pampas. De sabor a maltas nobles con aroma dulce, como la cebada. Ligera en su cuerpo y un dejo herbal.",Pampa Brewing,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7798339251370,cerveza PAMPA BREWING Honey 473cc LAT-473-cc.,Pampa Brewing Cerveza Honey 473ml,"Las abejas trabajadoras pusieron la miel. El eterno acuífero Puelche el agua pura. Nuestras Pampas inmensas nos dieron la cebada. Y así nació Pampa Honey. Una cerveza liviana y ligeramente dulce, con aroma a miel y final seco. Artesanalmente natural y argentina. Los Ranqueles, extraordinarios jinetes de las pampas iniciaban el momento de compartir la bebida con un Yapaí. Significa respeto, aprecio, cariño. Es compartir, reír, llorar, recordar y a veces olvidar, juntos. Lucio V. Mansilla contó en “Una Excursión a los Indios Ranqueles” que cuando un yapaí se regala, un yapaí se merece.",Pampa Brewing,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,,,,,,,,,,,,,,,,,,473ml,473.0
7798339251509,cerveza GUINNESS Extra Stout 473cc LAT-473-cc.,Guinness Cerveza Extra Stout 473 Ml,"Disfrutá de la Cerveza Guinness Extra Stout 473 Ml Elegí la Cerveza Guinness Extra Stout 473 Ml y regalate una experiencia de sabor intensa y única. Perfecta para esos momentos en los que buscás algo especial que combine tradición y calidad. Porque elegir Cerveza Guinness Extra Stout 473 Ml Sabor robusto con notas de café y chocolate. Textura cremosa que se desliza suavemente. Ideal para acompañar comidas o disfrutar sola. Presentación de 473 ml, perfecta para compartir o disfrutar en solitario. Sumá un toque de sofisticación a tus encuentros con amigos. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes. Agua, cebada malteada, extracto de malta, lúpulo, levadura, cebada.",Guinness,[],Beer,,[],{},,,Spain,,,,,,,,,,,,,,,,,473 ml,473.0
7798339251561,cerveza PAMPA BREWING Cream Stout 473cc LAT-473-cc.,Pampa Brewing Cerveza Cream Stout 473cc,No description found.,Pampa Brewing,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,,,,,,,,,,,,,,,,,,473cc,473.0
7798339253336,CERVEZA HONEY SIETE CHOLAS LAT 473 ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798348300021,CERVEZA S TACC DE MIJO MIEL GAUTHER LATA X 473 CC,Gauther Cerveza Sin Tacc De Mijo Miel En Lata 473 Cc,No description found.,Gauther,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798348300038,CERVEZA S TACC DE MIJO FRAMB GAUTHER LATA 473CC,Gauther Cerveza Sin Tacc De Mijo Framb En Lata 473 Cc,No description found.,Gauther,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798348300045,CERVEZA S TACC DE MIJO ORO GAUTHER LATA X 473 CC,Gauther Cerveza Sin Tacc De Mijo Oro En Lata 473 Cc,No description found.,Gauther,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798357150013,CERVEZA GOYENECHE BLONDE 500  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798357150020,CERVEZA GOYENECHE SCOTISH 500 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798357150037,CERVEZA GOYENECHE PORTER 500  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798357150051,CERVEZA GOYENECHE HONEY 500   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7802100003270,CERVEZA SIN ALCOHOL 0.0 % HEINEKEN BOT 330 CMQ,Heineken Cerveza Sin Alcohol 330cc,"Descubrí la Cerveza Heineken Cero 330 Ml Elegí Cerveza Heineken Cero 330 Ml y disfrutá de un sabor auténtico sin alcohol. Ideal para esos momentos en los que querés disfrutar de una buena cerveza, cuidando tu salud y bienestar. Porque elegir Cerveza Heineken Cero 330 Ml Sabor fresco y equilibrado que mantiene la esencia de Heineken. Sin alcohol, perfecta para cualquier ocasión. Ideal para compartir con amigos sin comprometer tu bienestar. Práctica presentación de 330 ml para llevar a todos lados. Transformá tus momentos de relax con una opción deliciosa y responsable. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes. Agua, cebada malteada, extracto de lúpulo, aro aromatizante natural, derivados de cebada.",Heineken,[],Beer,,[],{},470cc,,Chile,,,,,,,,,,,,,,,,,330cc,330.0
7802107000562,cerveza KUNSTMANN Roja Torobayo 470cc LAT-470-cc.,Kunstmann Cerveza Torobayo Lata,"Descubrí la Cerveza Kunstmann Torobayo Roja 470ml Elegí la Cerveza Kunstmann Torobayo Roja 470ml para disfrutar de un sabor intenso y único que va a elevar tus momentos. Ideal para compartir con amigos o simplemente relajarte después de un largo día, esta cerveza es la opción que estabas buscando. Porque elegir Cerveza Kunstmann Torobayo Roja 470ml Sabores robustos de malta con un toque de caramelo que sorprenden al paladar. Color rojo profundo que la hace visualmente atractiva. Perfecta para acompañar tus comidas favoritas o disfrutar sola. Formato de 470ml, ideal para una buena charla o una noche de películas. Disfrutá de una experiencia cervecera sin igual con cada sorbo. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes. Agua, malta de cebada, lúpulos, derivados de cebada.",Kunstmann,"[['Size', '470cc'], ['Countries', 'Chile']]",Beer,,"[['Size', '470cc'], ['Countries', 'Chile']]","{'Size': '470cc', 'Countries': 'Chile'}",,,,,,,,,,,,,,,,,,,,,
7802107000876,cerveza KUNSTMANN Ipa Session 470cc LAT-470-cc.,Kunstmann Cerveza Ipa Session 470cc,No description found.,Kunstmann,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,470cc,470.0
7891149011209,CERVEZA BRAHMA CHOPP 1lt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7891155000389,VASO CERVEZA TULIPA NADIR 300ml,7715] Tulipa 10 Oz Juice & Beer Glass,No description found.,,[],Glass,,[],{},,,,,,,,,,,,,,,,,,,,,
7891155003229,VASO CERVEZA MUNICH NADIR 300ml,Nadir Vaso Cerveza Munich 300 Ml,¡Encontrá en nuestra web todo lo que necesitas para gastronomía y repostería! ¿Tenés alguna duda?. Por favor no dejes de preguntarnos. Estamos para ayudarte.,Nadir,[],Glass,,[],{},,,,,,,,,,,,,,,,,,,,300 ml,300.0
7891155003908,COPA CERVEZA FLORIDA 300ml.,Taça Nadir Paulista Cerveja 300ml,No description found.,,[],Whiskey,,[],{},,,,,,,,,,,,,,,,,,,,300ml,300.0
7891155013150,VASO CERVEZA MUNICH NADIR 530ml,Atributo Vaso Vidrio Cerveza Munich 530 Ml,No description found.,Atributo,[],Household Supplies,,[],{},,,,,,,,,,,,,,,,,,,,530 ml,530.0
7891155013839,VASO CERVEZA FREVO NADIR 320ml,Nadir Vaso Cerveza Frevo 320 Ml,No description found.,Nadir,[],,,[],{},,,,,,,,,,,,,,,,,,,,320 ml,320.0
7891155042600,COPA CERVEZA DUBLIN NADIR 400ml,Nadir Copa Cerveza Dublin 400 Ml,¡Encontrá en nuestra web todo lo que necesitas para gastronomía y repostería! ¿Tenés alguna duda?. Por favor no dejes de preguntarnos. Estamos para ayudarte.,Nadir,[],Glass,,[],{},,,,,,,Marrón,,,,,,,,,,,,,400 ml,400.0
7891155043829,VASO CERVEZA STOUT NADIR 473ml,Nadir Vaso Para Cerveza Stout 285ml,No description found.,Nadir,"[['Color', 'Marrón']]",Beer,,"[['Color', 'Marrón']]",{'Color': 'Marrón'},,Italy,,,,,,330ml Bottle,Nv,Lager,,,,,,,,,,285ml,285.0
8008440222008,CERVEZA RUBIA PERONI BOT 330 ML,Peroni Cerveza Nastro Azzurro - 330ml,"A pale lager made from the finest quality Italian ingredients, and is a favorite among beer lovers around the world. Peroni has a crisp, light flavor and is a refreshing brew for any occasion.",Peroni,"[['Unit Size & Type', '330ml Bottle'], ['Vintage', 'Nv'], ['Style', 'Lager'], ['Country of Origin', 'Italy']]",Beer,"{'text': 'Water, Barley Malt, Italian Maize, Hop Pellets An Extract'}","[['Unit Size & Type', '330ml Bottle'], ['Vintage', 'Nv'], ['Style', 'Lager'], ['Country of Origin', 'Italy']]","{'Unit Size & Type': '330ml Bottle', 'Vintage': 'Nv', 'Style': 'Lager', 'Country of Origin': 'Italy'}",,,,,,,,,,,,,,,,,,,,330ml,330.0
8480017273574,CERVEZA LAGER,Oslava Cerveza Lager 473 Lt,No description found.,Oslava,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 lt,473000.0
8480017282880,CERVEZA DORADA LATA,Cerveza Dorada Lata Dia 473 Ml,No description found.,,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
8480017293749,CERVEZA LAGER,Cerveza Lager Dia 473 Ml,No description found.,,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
8480017306913,CERVEZA LAGER PET,Oslava Cerveza Lager 1 Lt,No description found.,Oslava,[],Beer,,[],{},No Aplica,,,,,22.0462262 Libras,,,,,17.85 Centímetros,Vino,Ch60,17.85 Centímetros,Comestibles,Ch60,Heineken,28.3 Centímetros,2,1 lt,1000.0
8712000025649,CERVEZA HEINEKEN BARRIL 5lt,Heineken Cerveza Barril 5L,"Chystáte se na večírek, nebo na grilovačku? Nebo hodláte s přáteli sledovat sportovní zápas? Natočte svým hostům sklenici osvěžujícího,. Vlastnosti produktu země nizozemsko obsah alkoholu 5 % barva piva světlé pivní styl ležák (lager) objem 5 l.",Heineken,"[['Length', '17.85 Centímetros'], ['Product Group', 'Vino'], ['Model Number', 'Ch60'], ['Width', '17.85 Centímetros'], ['Size', 'No Aplica'], ['Binding', 'Comestibles'], ['Part Number', 'Ch60'], ['Weight', '22.0462262 Libras'], ['Manufacturer', 'Heineken'], ['Height', '28.3 Centímetros'], ['Number Of Items', '2']]",Beer,"{'text': 'Blonde Two Row Malted Barley, Choice European Hops, Proprietary Yeast And Water.'}","[['Length', '17.85 Centímetros'], ['Product Group', 'Vino'], ['Model Number', 'Ch60'], ['Width', '17.85 Centímetros'], ['Size', 'No Aplica'], ['Binding', 'Comestibles'], ['Part Number', 'Ch60'], ['Weight', '22.0462262 Libras'], ['Manufacturer', 'Heineken'], ['Height', '28.3 Centímetros'], ['Number Of Items', '2']]","{'Length': '17.85 Centímetros', 'Product Group': 'Vino', 'Model Number': 'Ch60', 'Width': '17.85 Centímetros', 'Size': 'No Aplica', 'Binding': 'Comestibles', 'Part Number': 'Ch60', 'Weight': '22.0462262 Libras', 'Manufacturer': 'Heineken', 'Height': '28.3 Centímetros', 'Number Of Items': '2'}",,,"France,poland,singapore,spain",,,,,,,,,,,,,,,,,5l,5000.0
8712000900045,CERVEZA HEINEKEN LATA 473cc.,Heineken 50 CL Can,"Great for enjoying on the beach, at a party or simply just on the go, this Heineken in a can manages to keep the same refreshing taste whilst also keeping it safe from light and air. The rich taste is balanced by the refreshing clarity and beautiful golden-yellow colour inside.",Heineken,"[['Countries', 'France,poland,singapore,spain']]",,"{'text': 'Water, Barley Malt And Hop Extract. This Product Is Made With Barley Malt. It Contains Gluten'}","[['Countries', 'France,poland,singapore,spain']]","{'Countries': 'France,poland,singapore,spain'}",,,Italy,,,,,,,,,,,,,,,,,50 cl,500.0
8712000900540,CERVEZA HEINEKEN LATA 354cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8718104900110,CERVEZA RUBIA STRONG 12 ORANJEBOOM LATA X 500 CC,Oranjeboom 12 Super Strong Lata 500 Ml,"Cerveza fuerte con un 12% de alcohol, sabor robusto con toques dulces y cuerpo denso. Ideal para quienes buscan una experiencia intensa.",Oranjeboom,"[['Countries', 'Italy']]",Beer,,"[['Countries', 'Italy']]",{'Countries': 'Italy'},,,,,,,,,,,,,,,,,,,,500 ml,500.0
8718104902343,CERVEZA RUBIA ORIGINAL ORANJEBOOM LATA X 500 CC.,Oranjeboom Cerveza Original 500cc,No description found.,Oranjeboom,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,500cc,500.0
8725000183646,CERVEZA NEGRA WEIDMANN PILSENER LATA X 500 CC,Weidmann Cerveza Pilsener Lata 500 Cc,No description found.,Weidmann,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,500 cc,500.0
